x_norm,y_norm
0.8623439,-1.1086539
0.8641176,-1.1398969
0.8521093,-1.1660767
0.83265746,-1.1905898
0.8021546,-1.1928198
0.7709937,-1.1920198
0.7402852,-1.1859982
0.7095407,-1.1801658
0.67876905,-1.1744758
0.647899,-1.1724507
0.6168663,-1.1764808
0.5858336,-1.180511
0.55462646,-1.1812074
0.52467996,-1.1728811
0.4933957,-1.1721284
0.46211144,-1.1713756
0.43083185,-1.1719323
0.39955375,-1.1729071
0.36827564,-1.1738819
0.33699733,-1.1747998
0.3057136,-1.1740257
0.27473027,-1.1773646
0.24389096,-1.1826758
0.21295717,-1.1872224
0.1817527,-1.1895784
0.15057875,-1.1922888
0.11943121,-1.1953056
0.08828367,-1.1983223
0.05713068,-1.2011667
0.02585468,-1.2001268
-0.005001962,-1.1957119
-0.035581313,-1.1890656
-0.06661134,-1.1881031
-0.09785869,-1.1885335
-0.12898757,-1.1917373
-0.1602355,-1.1920557
-0.1913887,-1.1930846
-0.22216317,-1.1987592
-0.25305533,-1.1997293
-0.28413346,-1.196162
-0.31533885,-1.1938186
-0.3452581,-1.1850902
-0.37635574,-1.1815963
-0.4074534,-1.1781025
-0.43848917,-1.1755216
-0.46973345,-1.1772721
-0.50096494,-1.178609
-0.5320904,-1.1758925
-0.5633796,-1.1764019
-0.5946583,-1.1773407
-0.62563694,-1.1812651
-0.6564707,-1.1866082
-0.6863031,-1.1953137
-0.7173534,-1.1914219
-0.7484038,-1.18753
-0.77948767,-1.1840736
-0.8107677,-1.1831628
-0.84123147,-1.1774071
-0.8486348,-1.1479456
-0.84963936,-1.1168326
-0.8460596,-1.0857655
-0.84190625,-1.054749
-0.8377529,-1.0237325
-0.836102,-0.9925122
-0.8380497,-0.961434
-0.83641875,-0.9318723
-0.82252574,-0.90383273
-0.8093519,-0.875475
-0.7988168,-0.8460245
-0.7893582,-0.81619495
-0.8004709,-0.78699034
-0.81172293,-0.75778997
-0.82297504,-0.7285896
-0.8342271,-0.6993892
-0.83996546,-0.6692462
-0.83895844,-0.63796914
-0.8379514,-0.6066921
-0.841872,-0.5756706
-0.84610945,-0.5446655
-0.8465722,-0.5137014
-0.8443275,-0.48274717
-0.84811264,-0.4516837
-0.8518718,-0.420617
-0.8552498,-0.38959458
-0.8442011,-0.36031672
-0.83855563,-0.32966328
-0.83425975,-0.29866624
-0.82996386,-0.2676692
-0.82566804,-0.23667216
-0.83238107,-0.20627041
-0.8387284,-0.17597504
-0.8395187,-0.14469169
-0.84030896,-0.11340836
-0.8399437,-0.082290635
-0.8400458,-0.05099754
-0.840148,-0.019704444
-0.8402501,0.011588653
-0.8429443,0.042704877
-0.8470941,0.073721774
-0.8487559,0.104950145
-0.8499,0.13622253
-0.85104406,0.1674949
-0.8521881,0.19876726
-0.8533322,0.23003964
-0.8527306,0.2613256
-0.8520738,0.292612
-0.85141695,0.32389838
-0.8468248,0.35481998
-0.84160686,0.38567522
-0.84343606,0.41677853
-0.84820455,0.44767383
-0.84864074,0.4787365
-0.84649193,0.50995594
-0.84501463,0.5412139
-0.84788334,0.5722726
-0.8522242,0.6032627
-0.8530114,0.63454604
-0.8537986,0.6658294
-0.8545859,0.6971128
-0.84503514,0.7268472
-0.83779585,0.7570222
-0.8364435,0.78828627
-0.8368965,0.8195637
-0.83778656,0.8508443
-0.83867663,0.88212496
-0.8364354,0.9133313
-0.83406305,0.9445345
-0.83239585,0.9757554
-0.83319944,1.0070385
-0.83118653,1.0382092
-0.82789475,1.0693289
-0.8048217,1.0812006
-0.7738037,1.0853416
-0.7429516,1.0903333
-0.7119668,1.0947182
-0.68073475,1.0932195
-0.64949137,1.091453
-0.6182171,1.0907322
-0.586924,1.0906498
-0.55563086,1.0905676
-0.5243448,1.0908916
-0.49307364,1.0920682
-0.46180245,1.0932447
-0.4305313,1.0944211
-0.39925617,1.0949922
-0.36796707,1.0948904
-0.336675,1.0951731
-0.3053829,1.0954559
-0.27409083,1.0957385
-0.24284303,1.0973358
-0.2116029,1.0991604
-0.18050338,1.0968729
-0.14946091,1.0929179
-0.118299365,1.0902432
-0.08759584,1.0848889
-0.05723763,1.0772966
-0.026040768,1.0768974
0.004908152,1.079434
0.034758445,1.0888273
0.06522887,1.0955571
0.096357234,1.0983951
0.12760453,1.0967017
0.15879734,1.0943139
0.1900045,1.0964423
0.22076957,1.0927049
0.25130564,1.0858619
0.28228387,1.0818797
0.31331608,1.0801818
0.34450677,1.0827144
0.37544808,1.0783744
0.40661696,1.0784112
0.43786705,1.080055
0.4687048,1.0838872
0.49926883,1.0869657
0.5304911,1.084859
0.56146,1.0893182
0.5924271,1.0938255
0.62339413,1.0983328
0.654668,1.0980928
0.68573934,1.0951015
0.7168615,1.0929021
0.74811256,1.0926262
0.7793813,1.0913892
0.81066185,1.0905629
0.8419225,1.0909408
0.87184757,1.0912384
0.8843184,1.0625415
0.89199203,1.0322989
0.889546,1.0011014
0.8871,0.9699038
0.884654,0.9387062
0.8861106,0.9079998
0.8920651,0.8773196
0.8922416,0.84653956
0.8862982,0.81581587
0.8809369,0.7850314
0.88040733,0.7537425
0.8798341,0.7224562
0.87671775,0.69131845
0.8736013,0.6601807
0.86929435,0.62919456
0.86450654,0.5982697
0.8600805,0.5673335
0.8629196,0.5361693
0.8657588,0.50500506
0.86699474,0.47376624
0.86706144,0.44247293
0.8682773,0.41120514
0.86959434,0.3799396
0.8709113,0.34867403
0.8699756,0.3175023
0.8660634,0.28645456
0.8621512,0.25540683
0.85823894,0.22435908
0.8543267,0.19331135
0.86086094,0.1627524
0.86622536,0.1319318
0.87119603,0.101035826
0.8763782,0.07017468
0.87786865,0.039260887
0.8736268,0.008256473
0.86938506,-0.022747941
0.86481667,-0.053699642
0.8590886,-0.08446413
0.8599165,-0.1155676
0.86325353,-0.14664906
0.86602193,-0.1777003
0.8670852,-0.20896658
0.87298,-0.23959383
0.8725122,-0.26981583
0.86621666,-0.30034125
0.86303246,-0.33147213
0.8603685,-0.3626505
0.85786676,-0.3938437
0.855365,-0.42503688
0.8528632,-0.45623004
0.8541065,-0.4872107
0.8601214,-0.5179205
0.8661364,-0.5486303
0.86482805,-0.57951576
0.8621428,-0.61065745
0.8616182,-0.6418954
0.8644513,-0.67306024
0.86728436,-0.7042251
0.87011737,-0.73539
0.86416626,-0.76609427
0.8610986,-0.7971451
0.86032236,-0.82842886
0.8590559,-0.85968137
0.8568836,-0.8908625
0.85692984,-0.92215586
0.8565424,-0.9534464
0.85640115,-0.98473924
0.8545458,-1.0159667
0.8522994,-1.0471792
0.8560644,-1.078
