x_norm,y_norm
0.83338773,1.0922066
0.8409774,1.0617921
0.848567,1.0313776
0.8538377,1.0005246
0.8578761,0.9694386
0.8611647,0.9383169
0.86010724,0.90698755
0.8590498,0.87565815
0.85799235,0.8443288
0.86633927,0.8141423
0.87101823,0.7832155
0.8717793,0.751887
0.87225115,0.7205434
0.87272304,0.68919975
0.8723298,0.6578708
0.8707959,0.62656116
0.869262,0.59525156
0.8669735,0.5639891
0.8637232,0.5328117
0.86190337,0.5015309
0.8621418,0.47022927
0.8629766,0.43890822
0.86307466,0.4075612
0.86098033,0.37632728
0.85765743,0.34515673
0.85808,0.31397226
0.86117166,0.28277794
0.863068,0.25149614
0.86231357,0.22025524
0.85884035,0.18910109
0.8592744,0.15789685
0.86165464,0.12664118
0.86370176,0.09536479
0.8658052,0.06409632
0.8664261,0.0327553
0.8649007,0.001472571
0.862671,-0.029795196
0.8604413,-0.06106296
0.85956204,-0.092372015
0.85988116,-0.12371753
0.86024135,-0.15506266
0.8584102,-0.1862246
0.85824496,-0.21725199
0.8617691,-0.24840045
0.8642463,-0.27964133
0.86157733,-0.31012726
0.8531575,-0.33945924
0.8577739,-0.37046465
0.8623903,-0.40147004
0.86700666,-0.43247545
0.86863846,-0.46347395
0.8627512,-0.49419573
0.85336787,-0.52410555
0.84685904,-0.5547076
0.8485592,-0.5857103
0.8529296,-0.6167513
0.8571674,-0.6478106
0.8600171,-0.67895275
0.8593798,-0.7102935
0.86203974,-0.74130046
0.86818254,-0.7719264
0.8652145,-0.8031328
0.8622465,-0.83433914
0.859599,-0.8655698
0.8578244,-0.89686674
0.85604984,-0.9281637
0.85398734,-0.95944285
0.8531218,-0.9907477
0.85515887,-1.0219327
0.86159676,-1.0526116
0.86189646,-1.0839372
0.86199194,-1.1152841
0.8620874,-1.1466311
0.87110424,-1.1759429
0.8432672,-1.1837808
0.8125291,-1.189913
0.78157574,-1.1948234
0.7503906,-1.1945809
0.7193425,-1.1903814
0.688366,-1.1855754
0.65738946,-1.1807692
0.6263495,-1.1793067
0.59521294,-1.1829345
0.5640764,-1.1865623
0.53284496,-1.189099
0.50154984,-1.1909044
0.47025472,-1.1927099
0.4389438,-1.1942177
0.40763277,-1.195723
0.37632173,-1.1972283
0.345044,-1.1981357
0.31426913,-1.1924083
0.28319764,-1.1921523
0.25189307,-1.193787
0.22058854,-1.1954217
0.189284,-1.1970564
0.15797944,-1.1986911
0.12665384,-1.1992246
0.0953097,-1.1987896
0.06396555,-1.1983546
0.032723434,-1.1958536
0.001489005,-1.1931969
-0.029841052,-1.1923608
-0.06117171,-1.1913427
-0.09250237,-1.1903245
-0.12383303,-1.1893065
-0.15492775,-1.1859895
-0.18588738,-1.1849838
-0.21693867,-1.1892809
-0.24798995,-1.1935778
-0.27927914,-1.1944768
-0.3106262,-1.1945488
-0.3419733,-1.1946208
-0.37331393,-1.1941988
-0.40464845,-1.19331
-0.435983,-1.1924212
-0.4673224,-1.191749
-0.4986655,-1.1912408
-0.52999234,-1.1902542
-0.5612984,-1.1886498
-0.5925886,-1.1878738
-0.6233991,-1.1936498
-0.65401906,-1.193806
-0.6850792,-1.1916803
-0.7164259,-1.191859
-0.7477725,-1.1920376
-0.7788215,-1.1906312
-0.8100378,-1.1934918
-0.8360539,-1.1883097
-0.8386469,-1.158018
-0.8310138,-1.1276144
-0.82338065,-1.0972108
-0.8242178,-1.0663365
-0.83254814,-1.0364125
-0.8449009,-1.007602
-0.85177636,-0.9776714
-0.8524082,-0.9463663
-0.85248876,-0.91560817
-0.84281164,-0.88579524
-0.8323951,-0.8562293
-0.8219785,-0.8266633
-0.8088007,-0.79827803
-0.7975822,-0.7693169
-0.7918332,-0.7385015
-0.7873243,-0.7076494
-0.7912472,-0.6765486
-0.79517007,-0.6454478
-0.7990929,-0.614347
-0.7954622,-0.5835872
-0.78989744,-0.5527981
-0.7875061,-0.52154225
-0.78511477,-0.49028644
-0.7787802,-0.45975012
-0.77777344,-0.4284191
-0.77676666,-0.39708814
-0.7757599,-0.36575714
-0.7747531,-0.33442613
-0.7737463,-0.30309516
-0.7806163,-0.2725247
-0.7875992,-0.2419652
-0.79458207,-0.21140568
-0.801565,-0.18084617
-0.8088577,-0.1504696
-0.8206501,-0.12378928
-0.82548743,-0.09281761
-0.8296238,-0.06178562
-0.83014965,-0.030442923
-0.8306755,0.00089977554
-0.83273697,0.032158967
-0.83932513,0.06278525
-0.8455344,0.09341458
-0.84811753,0.124655105
-0.8506212,0.15589833
-0.8498467,0.18722242
-0.847901,0.21838966
-0.8508708,0.24958427
-0.85116744,0.28093016
-0.85308313,0.31216514
-0.85705996,0.34325895
-0.8529315,0.37349424
-0.8425292,0.40306503
-0.83961403,0.43336752
-0.84409475,0.46439278
-0.84857553,0.49541807
-0.85069656,0.5263041
-0.8449631,0.5571226
-0.8423301,0.58834976
-0.83811146,0.6194117
-0.8388857,0.6504791
-0.8430368,0.68155015
-0.83860224,0.7123595
-0.83256686,0.7431201
-0.8320577,0.7744582
-0.83405936,0.805649
-0.8373697,0.8366892
-0.8327496,0.867694
-0.82896996,0.8988122
-0.82847387,0.9298084
-0.8346216,0.960547
-0.83829546,0.9916571
-0.8363507,1.0223403
-0.8271455,1.0523055
-0.8179404,1.0822705
-0.79167527,1.0851341
-0.76067597,1.0804771
-0.72990245,1.0849429
-0.6991715,1.091127
-0.66799194,1.0942132
-0.6367605,1.0963061
-0.60548156,1.0942371
-0.5742027,1.0921681
-0.54292387,1.0900992
-0.51159465,1.0898657
-0.48025078,1.0894178
-0.44890687,1.0889698
-0.41756275,1.0888773
-0.38621834,1.0892981
-0.35489643,1.0904477
-0.32399166,1.0951209
-0.29309604,1.1004226
-0.2622004,1.1057242
-0.23125891,1.1107461
-0.2004472,1.1164176
-0.17002766,1.1239834
-0.13963263,1.131651
-0.11025373,1.1211128
-0.08090072,1.1101106
-0.051547714,1.0991085
-0.021795198,1.093845
0.00879913,1.1006737
0.039573792,1.1056833
0.070913374,1.1049949
0.10225295,1.1043063
0.13359253,1.1036179
0.16493212,1.1029294
0.1962755,1.1028441
0.22755079,1.1020011
0.2586232,1.09786
0.2885697,1.1016737
0.31727228,1.1142758
0.34597486,1.1268778
0.374606,1.1365947
0.4026498,1.1225877
0.43069354,1.1085807
0.46059746,1.1012721
0.49179345,1.0982554
0.52298665,1.0957041
0.5538406,1.0920608
0.5850031,1.0901463
0.6162184,1.0908471
0.6469105,1.0972215
0.67785203,1.0965939
0.7086017,1.0908397
0.7399206,1.0895113
0.77098036,1.0929279
0.80211383,1.0943457
