x_norm,y_norm
0.852262,0.9255291
0.86556995,0.95376074
0.8788779,0.98199236
0.8921858,1.010224
0.8846076,1.0386192
0.8717433,1.0670557
0.85389644,1.0922192
0.8243337,1.0968086
0.7932864,1.0936289
0.7621333,1.0942786
0.7309514,1.0956266
0.69976956,1.0969747
0.6691048,1.0923841
0.6387503,1.0851225
0.6078133,1.0865837
0.5767463,1.0891856
0.5455633,1.0878637
0.51438034,1.0865419
0.4831817,1.0862426
0.4519728,1.086608
0.42076862,1.0871763
0.3895755,1.0882328
0.35849392,1.0868211
0.32737324,1.0891932
0.29624245,1.0897303
0.26512557,1.0886844
0.23414633,1.0924809
0.20301053,1.092956
0.17181154,1.0920902
0.14060704,1.0918018
0.10939722,1.0920721
0.07820256,1.0914652
0.047020726,1.0901158
0.01596471,1.0908628
-0.015162866,1.0885826
-0.046290442,1.0863026
-0.07730597,1.0859927
-0.10838706,1.0886093
-0.13959804,1.0886167
-0.17080902,1.0886241
-0.20197184,1.0900862
-0.23311499,1.0921432
-0.26411566,1.0955492
-0.29506058,1.0996151
-0.32571298,1.0938284
-0.35664234,1.0897915
-0.38774315,1.0871712
-0.4186388,1.0908846
-0.4495048,1.0955123
-0.48048222,1.0987309
-0.51168525,1.0986325
-0.5428659,1.0972558
-0.5740465,1.0958792
-0.6052271,1.0945026
-0.63640773,1.0931259
-0.6669073,1.0867189
-0.6974455,1.0856323
-0.72811687,1.0914112
-0.75878817,1.09719
-0.7895959,1.1006335
-0.8197636,1.0941156
-0.8352536,1.0732381
-0.8361502,1.0420401
-0.8370469,1.010842
-0.83777857,0.9796736
-0.84018046,0.9485552
-0.8425823,0.9174368
-0.8449841,0.8863183
-0.84503406,0.8551196
-0.8447615,0.8239098
-0.8455114,0.79282135
-0.8530784,0.7625416
-0.8549134,0.7315097
-0.85602635,0.70032877
-0.8581788,0.6691921
-0.86033124,0.6380554
-0.8624836,0.6069187
-0.8586277,0.5761663
-0.85436016,0.5452484
-0.8500926,0.51433057
-0.8515961,0.483228
-0.8543199,0.45213613
-0.85370904,0.42120963
-0.8393395,0.39402366
-0.82366776,0.36731735
-0.8162496,0.33700076
-0.8088314,0.3066842
-0.80856025,0.2762091
-0.81462705,0.24559338
-0.8206938,0.2149777
-0.82676053,0.184362
-0.83282727,0.1537463
-0.8361288,0.12271175
-0.8370363,0.09160358
-0.8352526,0.060449384
-0.8324007,0.029368967
-0.8295487,-0.0017114508
-0.82669675,-0.032791868
-0.82384485,-0.063872285
-0.8209929,-0.0949527
-0.8341813,-0.12270295
-0.83152354,-0.15310119
-0.8270717,-0.18396866
-0.8299794,-0.21504395
-0.8328871,-0.24611923
-0.8357948,-0.2771945
-0.8414556,-0.30788532
-0.8471731,-0.33856818
-0.84828824,-0.36953878
-0.84643716,-0.40069482
-0.84458613,-0.43185085
-0.8490273,-0.4625941
-0.84927917,-0.49372032
-0.8486149,-0.5249242
-0.8479032,-0.5558994
-0.84592485,-0.58699644
-0.8449724,-0.61819285
-0.8471078,-0.6492986
-0.84523016,-0.68045306
-0.84335244,-0.7116075
-0.8443692,-0.7426462
-0.8460377,-0.7737351
-0.84592146,-0.8049459
-0.8448879,-0.8360987
-0.84106714,-0.8670749
-0.8401467,-0.8982173
-0.84040487,-0.9294273
-0.8384829,-0.960513
-0.83467895,-0.99149126
-0.830875,-1.0224696
-0.82992494,-1.053516
-0.8312462,-1.0846992
-0.8325674,-1.1158822
-0.8276674,-1.1460403
-0.81172895,-1.1687698
-0.7806223,-1.1712257
-0.7495913,-1.1744633
-0.71838737,-1.1751277
-0.6871834,-1.1757921
-0.6559766,-1.1762472
-0.6247662,-1.1764225
-0.5935582,-1.1765012
-0.56254846,-1.177144
-0.531877,-1.1829226
-0.50120556,-1.1887012
-0.470284,-1.1927911
-0.43915534,-1.1937346
-0.4079832,-1.1945573
-0.37684765,-1.1967268
-0.34570152,-1.1968256
-0.31454548,-1.1949733
-0.2833906,-1.1932074
-0.2522972,-1.1959124
-0.22117107,-1.1964295
-0.18999867,-1.1969129
-0.15885039,-1.1985513
-0.12795953,-1.1964959
-0.0967514,-1.1960776
-0.06555165,-1.1952947
-0.034357693,-1.194264
-0.003163734,-1.1932333
0.027673166,-1.1976401
0.058371596,-1.1959406
0.08908125,-1.1904052
0.12011786,-1.1871105
0.15115447,-1.1838158
0.18220238,-1.180633
0.21327053,-1.1776501
0.24433868,-1.1746671
0.27546802,-1.1724436
0.3066129,-1.1704127
0.33775777,-1.1683817
0.36877218,-1.1651213
0.39970726,-1.1610689
0.43080845,-1.158454
0.46195027,-1.1565993
0.49314,-1.1564049
0.5242673,-1.158688
0.55539465,-1.160971
0.5865125,-1.1633506
0.6174433,-1.167505
0.6483184,-1.1720715
0.6791935,-1.1766378
0.7102447,-1.1772202
0.741315,-1.180181
0.7723853,-1.1831417
0.80346256,-1.1846383
0.83455956,-1.1819724
0.8656566,-1.1793066
0.869486,-1.1508964
0.86965305,-1.1196859
0.8698201,-1.0884753
0.86998725,-1.0572649
0.8690008,-1.0260732
0.86762387,-0.9948927
0.8663088,-0.9637107
0.8661836,-0.93250006
0.8660583,-0.9012894
0.86358684,-0.8702748
0.8585278,-0.8394764
0.8572411,-0.8083764
0.8584249,-0.7772653
0.8640296,-0.74656177
0.8636202,-0.7158922
0.85766906,-0.6852538
0.8517178,-0.65461546
0.84576666,-0.62397707
0.8422125,-0.5930047
0.8421664,-0.56193864
0.8455808,-0.53091496
0.84899515,-0.4998913
0.85461676,-0.46920896
0.8607333,-0.43860313
0.8653896,-0.40784508
0.86571705,-0.3766358
0.8655227,-0.34543055
0.86471003,-0.3142302
0.86269987,-0.28310356
0.86195964,-0.2520386
0.86496675,-0.22097273
0.8662853,-0.18991221
0.8630831,-0.15886594
0.8621008,-0.12773712
0.8629891,-0.0965387
0.86387753,-0.065340295
0.8620463,-0.034454815
0.8540958,-0.0042734668
0.85493565,0.02641252
0.85938,0.057305437
0.8638243,0.08819835
0.86581093,0.119311824
0.86693823,0.15050241
0.8684139,0.1816732
0.865135,0.21260875
0.86073595,0.24350825
0.8600604,0.2743601
0.86524904,0.30513686
0.86727023,0.33567423
0.86267394,0.36637485
0.8600254,0.39747325
0.8619687,0.42836064
0.8669189,0.45912537
0.8660597,0.4903246
0.8652005,0.5215238
0.8660955,0.55269516
0.8679433,0.58385146
0.86979103,0.6150077
0.8694974,0.64605755
0.8645688,0.6768769
0.85964024,0.70769626
0.8584109,0.7388693
0.8574109,0.77006423
0.8564109,0.80125916
0.85829496,0.8322681
0.85656714,0.8632567
0.8544146,0.8943934
