x_norm,y_norm
0.8092519,1.0738746
0.82034796,1.0485386
0.8302173,1.0227065
0.83984756,0.9967779
0.8449985,0.9699222
0.8464502,0.942301
0.847902,0.9146798
0.8529719,0.88751036
0.8583557,0.86038
0.86589724,0.83392113
0.8745335,0.80793566
0.8770205,0.78038836
0.88020813,0.7529242
0.8842336,0.72555935
0.88638014,0.6980213
0.88742554,0.6703817
0.8889882,0.64277697
0.8916543,0.6152465
0.8945579,0.58774966
0.8996683,0.56056654
0.90312994,0.53313315
0.90631795,0.50565815
0.912189,0.47870758
0.9164365,0.45154214
0.9146702,0.4239393
0.91290396,0.39633644
0.9111376,0.36873358
0.9093713,0.3411307
0.9081404,0.31352687
0.90980315,0.28591755
0.911466,0.25830826
0.9112269,0.230671
0.90983415,0.20305882
0.90721846,0.17552346
0.9052607,0.14796919
0.9062899,0.12032901
0.9073191,0.09268883
0.9083483,0.06504865
0.90788203,0.03742161
0.90996504,0.009871926
0.912524,-0.017668745
0.9132723,-0.045263156
0.91235125,-0.07290711
0.9127365,-0.10044014
0.9183062,-0.12753287
0.92387587,-0.15462558
0.92944556,-0.18171832
0.9341197,-0.20889062
0.93341476,-0.23654094
0.9327099,-0.26419127
0.93206936,-0.29183534
0.9380589,-0.3188384
0.9440485,-0.3458414
0.94563764,-0.37328395
0.9451074,-0.40093818
0.9445772,-0.4285924
0.94404703,-0.45624667
0.9453823,-0.48381874
0.9462712,-0.51131815
0.9427326,-0.5387444
0.93898153,-0.566121
0.9394125,-0.59377694
0.93984336,-0.6214329
0.9388099,-0.648938
0.9327491,-0.67592514
0.92668825,-0.7029123
0.92062753,-0.7298994
0.9145667,-0.7568865
0.90419275,-0.7805635
0.8796921,-0.7933993
0.85519147,-0.8062351
0.83318925,-0.8229
0.8111172,-0.83908176
0.7836842,-0.8426134
0.7562886,-0.84432405
0.72902334,-0.83967185
0.7015863,-0.8388503
0.67401415,-0.84104437
0.64644194,-0.84323835
0.61967677,-0.84826225
0.5921566,-0.84549135
0.5646364,-0.84272045
0.53820807,-0.8350203
0.51162165,-0.8286033
0.4839638,-0.8283199
0.45630586,-0.8280365
0.42901,-0.82475495
0.4013664,-0.82382095
0.37373045,-0.82272565
0.34612143,-0.8210579
0.31851235,-0.8193902
0.29119015,-0.82369244
0.2637926,-0.823534
0.23634058,-0.8201545
0.20976776,-0.8277114
0.18320821,-0.8354335
0.15662698,-0.84288627
0.12917407,-0.8395136
0.101721145,-0.8361409
0.07426823,-0.83276826
0.047648538,-0.83581305
0.021967154,-0.84608465
-0.00422204,-0.8530203
-0.031796545,-0.85085565
-0.059371047,-0.84869087
-0.086945556,-0.8465262
-0.11452006,-0.8443614
-0.1421065,-0.84513193
-0.16973044,-0.84565663
-0.19737196,-0.8466169
-0.22502278,-0.84730214
-0.25245395,-0.85034865
-0.27987602,-0.8533537
-0.30751744,-0.8543494
-0.3347966,-0.8572768
-0.36092052,-0.8663643
-0.38760525,-0.8730429
-0.414237,-0.88051224
-0.4408687,-0.88798165
-0.46820626,-0.88870686
-0.49580738,-0.8869134
-0.52340853,-0.88512003
-0.54983157,-0.88878393
-0.5742348,-0.9018039
-0.59863806,-0.91482383
-0.62304133,-0.9278437
-0.64890206,-0.9205399
-0.67491347,-0.9111353
-0.7020977,-0.90626305
-0.72940576,-0.9018691
-0.7526085,-0.8898838
-0.77292013,-0.8711094
-0.7932317,-0.85233516
-0.8165979,-0.83786947
-0.8410379,-0.8249186
-0.8655485,-0.8121229
-0.8913789,-0.80223215
-0.9117155,-0.78641653
-0.92352504,-0.76140505
-0.9350853,-0.7362836
-0.94560003,-0.71070087
-0.9561148,-0.6851181
-0.9666296,-0.6595353
-0.9775319,-0.6341206
-0.98901564,-0.6089579
-1.0084258,-0.589676
-1.029178,-0.57138985
-1.0499303,-0.5531038
-1.0646025,-0.530366
-1.0757674,-0.50506026
-1.0869323,-0.47975454
-1.0968189,-0.45400828
-1.1036139,-0.42719665
-1.1105906,-0.40044606
-1.1213458,-0.37496346
-1.1321012,-0.34948087
-1.1428564,-0.32399827
-1.1536117,-0.29851565
