x_norm,y_norm
-0.68349504,-0.70863813
-0.63388276,-0.7301533
-0.5842705,-0.7516685
-0.5346582,-0.7731837
-0.48504588,-0.7946989
-0.4354336,-0.8162141
-0.38582128,-0.8377293
-0.336209,-0.85924447
-0.28659672,-0.88075966
-0.23698442,-0.90227485
-0.18737212,-0.92379004
-0.13775983,-0.9453052
-0.088147536,-0.9668204
-0.03853525,-0.9883356
0.011077045,-1.0098507
0.060689338,-1.031366
0.11030163,-1.0528811
0.15991393,-1.0743964
0.21007699,-1.0922194
0.26380855,-1.0861201
0.31541303,-1.0767182
0.34319127,-1.0303216
0.37096953,-0.98392487
0.39874777,-0.9375282
0.42652604,-0.8911315
0.45430428,-0.84473485
0.48208255,-0.7983382
0.5098608,-0.7519415
0.537639,-0.7055448
0.5654173,-0.65914816
0.59319556,-0.6127514
0.6209738,-0.56635475
0.64875203,-0.5199581
0.6765303,-0.4735614
0.70430857,-0.42716473
0.73208684,-0.38076806
0.75986505,-0.3343714
0.7876433,-0.28797472
0.8154216,-0.24157803
0.84319985,-0.19518135
0.87097806,-0.14878467
0.8987563,-0.102387995
0.9265346,-0.055991318
0.95431286,-0.00959464
0.98209107,0.03680204
1.0098693,0.08319872
1.0376476,0.1295954
1.0654259,0.17599207
1.0932041,0.22238874
1.1209824,0.26878542
1.1487607,0.31518212
1.1765388,0.3615788
1.2043171,0.40797547
1.2320954,0.45437214
1.2040124,0.4948121
1.1670752,0.5343079
1.1300895,0.5737341
1.0802063,0.59461343
1.030323,0.61549276
0.98043984,0.6363721
0.93055665,0.6572514
0.8806734,0.67813075
0.8306993,0.6987916
0.78071415,0.7194258
0.72960293,0.7367664
0.67744756,0.75105274
0.6251249,0.75700194
0.5724385,0.74481905
0.519752,0.7326361
0.4670656,0.7204532
0.41437915,0.70827025
0.36169273,0.69608736
0.30900627,0.6839044
0.25631985,0.6717215
0.20363341,0.65953857
0.15094697,0.6473557
0.09826054,0.6351727
0.0455741,0.62298983
-0.0071123373,0.6108069
-0.059798773,0.598624
-0.11248521,0.58644104
-0.16517165,0.57425815
-0.21785808,0.5620752
-0.27054453,0.5498923
-0.32323095,0.53770936
-0.3759174,0.52552646
-0.42860383,0.5133435
-0.48129025,0.5011606
-0.5339767,0.48897767
-0.5866631,0.47679475
-0.6393496,0.46461183
-0.69203603,0.4524289
-0.7447224,0.440246
-0.7974089,0.42806306
-0.85009533,0.41588014
-0.9027817,0.40369722
-0.9554682,0.3915143
-1.0081546,0.37933138
-1.0608411,0.36714846
-1.1135275,0.35496554
-1.166214,0.34278262
-1.2189003,0.3305997
-1.2715868,0.31841677
-1.3220903,0.3031448
-1.3511646,0.25754905
-1.3802389,0.21195328
-1.3954957,0.16044818
-1.4083829,0.10792965
-1.4212701,0.055411126
-1.4063874,0.0068250354
-1.3794253,-0.040050514
-1.3517495,-0.08650249
-1.323506,-0.13261744
-1.2940087,-0.1777752
-1.2569679,-0.21717396
-1.2199272,-0.25657272
-1.1828865,-0.29597148
-1.1455574,-0.33508384
-1.106418,-0.37239856
-1.0672786,-0.40971324
-1.027267,-0.44600683
-0.9842955,-0.47883573
-0.941324,-0.5116646
-0.8983525,-0.54449356
-0.855381,-0.5773225
-0.8124095,-0.6101514
-0.769438,-0.6429803
-0.72646654,-0.6758092
