x_norm,y_norm
-0.64379954,-0.7641944
-0.60254717,-0.7860015
-0.56129473,-0.8078086
-0.52004236,-0.82961565
-0.47878996,-0.8514227
-0.43753758,-0.87322986
-0.39628518,-0.89503694
-0.35503277,-0.916844
-0.3137804,-0.9386511
-0.272528,-0.96045816
-0.2312756,-0.98226523
-0.19002321,-1.0040723
-0.14877082,-1.0258794
-0.10751842,-1.0476865
-0.06626603,-1.0694935
-0.025013635,-1.0913006
0.016238758,-1.1131077
0.057491153,-1.1349148
0.09874354,-1.1567218
0.13999595,-1.178529
0.1853011,-1.182115
0.23190773,-1.1798496
0.27545682,-1.1734459
0.29131305,-1.1295611
0.3071693,-1.0856761
0.32302555,-1.0417912
0.3388818,-0.9979062
0.35473803,-0.9540213
0.3705943,-0.91013634
0.38645053,-0.8662514
0.40230677,-0.8223664
0.418163,-0.7784815
0.43401927,-0.73459655
0.4498755,-0.6907116
0.46573174,-0.6468267
0.48158798,-0.60294175
0.49744424,-0.5590568
0.5133005,-0.5151719
0.52915674,-0.47128692
0.54501295,-0.427402
0.5608692,-0.38351703
0.5767255,-0.3396321
0.5925817,-0.29574716
0.60843796,-0.25186223
0.62429416,-0.20797728
0.6401504,-0.16409233
0.6560067,-0.1202074
0.6718629,-0.07632246
0.68771917,-0.03243752
0.70357543,0.011447423
0.71943164,0.055332363
0.718798,0.09624984
0.6886372,0.13185374
0.6584765,0.16745764
0.62745315,0.20223323
0.5930984,0.23380953
0.5587437,0.26538584
0.52438897,0.29696214
0.49003428,0.32853848
0.45567957,0.36011478
0.42132482,0.3916911
0.3869701,0.4232674
0.3526154,0.4548437
0.31805643,0.4861936
0.28312552,0.5171312
0.2481946,0.5480689
0.20726098,0.5591014
0.16104978,0.55263346
0.114838585,0.5461655
0.068627395,0.5396976
0.022416199,0.5332297
-0.023794996,0.5267618
-0.07000619,0.52029383
-0.11621738,0.5138259
-0.16242857,0.50735795
-0.20863977,0.50089
-0.25485095,0.49442208
-0.30089983,0.4868875
-0.34694314,0.4793163
-0.39298645,0.47174507
-0.43902972,0.46417385
-0.48507303,0.45660263
-0.5311163,0.4490314
-0.57715964,0.44146022
-0.6232029,0.433889
-0.6692462,0.42631778
-0.71528953,0.41874656
-0.7613328,0.41117534
-0.8073761,0.40360412
-0.8534194,0.3960329
-0.8994627,0.3884617
-0.945506,0.3808905
-0.9915493,0.37331927
-1.0375926,0.36574805
-1.0836359,0.35817683
-1.1296792,0.3506056
-1.1757225,0.3430344
-1.2217658,0.33546317
-1.267809,0.32789198
-1.2996553,0.30237722
-1.3176138,0.25930977
-1.3355724,0.2162423
-1.3493525,0.17167677
-1.3628497,0.12700975
-1.3749992,0.082580715
-1.3470201,0.045237876
-1.3190413,0.007895037
-1.2910622,-0.029447803
-1.2630832,-0.06679064
-1.2351043,-0.10413348
-1.206807,-0.14122222
-1.1765879,-0.17677654
-1.1463689,-0.21233086
-1.1161497,-0.2478852
-1.0859306,-0.28343952
-1.0557115,-0.31899384
-1.0251602,-0.35425964
-0.99418133,-0.38915405
-0.9632025,-0.42404842
-0.931942,-0.45868513
-0.8999261,-0.4926306
-0.8679103,-0.5265761
-0.8358945,-0.56052154
-0.80387866,-0.59446704
-0.77186286,-0.62841254
-0.739847,-0.662358
-0.7078312,-0.6963035
-0.67581534,-0.7302489
