x_norm,y_norm
-0.6545559,-0.74253017
-0.6104582,-0.76423424
-0.56636053,-0.7859383
-0.5222628,-0.8076424
-0.47816515,-0.8293465
-0.43406746,-0.85105056
-0.38996974,-0.87275463
-0.34587204,-0.8944587
-0.30177435,-0.9161628
-0.25767666,-0.93786687
-0.21357897,-0.95957094
-0.16948128,-0.981275
-0.12538359,-1.002979
-0.08128589,-1.0246831
-0.03718819,-1.0463872
0.006909502,-1.0680913
0.051007196,-1.0897954
0.09510489,-1.1114994
0.13920258,-1.1332035
0.18451883,-1.1486979
0.2335485,-1.1452682
0.28257817,-1.1418387
0.3081454,-1.1045421
0.32858512,-1.0598444
0.34902483,-1.0151466
0.36946455,-0.97044885
0.38990426,-0.9257511
0.41034397,-0.88105327
0.4307837,-0.8363555
0.4512234,-0.79165775
0.47166312,-0.74696
0.49210283,-0.70226216
0.51254255,-0.6575644
0.53298223,-0.61286664
0.553422,-0.5681689
0.57386166,-0.52347106
0.5943014,-0.4787733
0.6147411,-0.43407553
0.63518083,-0.38937774
0.6556205,-0.34467998
0.67606026,-0.2999822
0.69649994,-0.25528443
0.7169397,-0.21058664
0.7373794,-0.16588886
0.7578191,-0.12119109
0.7782588,-0.076493315
0.79869854,-0.031795535
0.8191382,0.012902239
0.8395779,0.057600018
0.86001766,0.10229779
0.88045734,0.14699557
0.9008971,0.19169335
0.9018702,0.23355904
0.86954176,0.27057987
0.8372133,0.30760074
0.80241054,0.34189138
0.76239693,0.37043226
0.7223833,0.39897317
0.6823697,0.42751408
0.6423561,0.456055
0.6023425,0.48459587
0.5623289,0.51313674
0.52231526,0.54167765
0.4821838,0.570045
0.4408845,0.5966916
0.3995852,0.6233383
0.35434705,0.6299155
0.3060399,0.620855
0.25773275,0.61179453
0.2094256,0.602734
0.16111845,0.5936735
0.1128113,0.5846131
0.06450415,0.5755526
0.016196994,0.5664921
-0.03211016,0.55743164
-0.08041731,0.54837114
-0.12872446,0.53931063
-0.1770316,0.5302502
-0.22533876,0.5211897
-0.2736459,0.51212925
-0.32195306,0.50306875
-0.3702602,0.49400827
-0.41856736,0.48494777
-0.4668745,0.4758873
-0.51518166,0.46682683
-0.56348884,0.45776632
-0.61179596,0.44870585
-0.66010314,0.43964538
-0.70841026,0.4305849
-0.75671744,0.4215244
-0.80502456,0.41246393
-0.85333174,0.40340346
-0.90163887,0.39434296
-0.94994605,0.3852825
-0.99825317,0.376222
-1.0465603,0.36716154
-1.0948675,0.35810104
-1.1431746,0.34904057
-1.1914818,0.3399801
-1.2397889,0.3309196
-1.2880961,0.32185912
-1.3147193,0.2842648
-1.3363866,0.24014898
-1.3548505,0.19481365
-1.368007,0.14745769
-1.3811634,0.10010171
-1.3792571,0.05527921
-1.351333,0.014832767
-1.3234088,-0.025613677
-1.2953768,-0.065985404
-1.2673113,-0.10633395
-1.2392458,-0.1466825
-1.2068565,-0.18364595
-1.1744232,-0.22057493
-1.1419898,-0.25750393
-1.1095566,-0.2944329
-1.0771233,-0.33136192
-1.0434769,-0.36718664
-1.0097464,-0.4029346
-0.9760158,-0.4386826
-0.94054455,-0.47268996
-0.904796,-0.50641996
-0.8690474,-0.54015
-0.8332988,-0.57388
-0.79755026,-0.60761005
-0.76180166,-0.6413401
-0.72605306,-0.6750701
-0.6903045,-0.70880014
