x_norm,y_norm
0.6748375,-0.4734089
0.6789891,-0.45185122
0.68314064,-0.43029353
0.68537027,-0.40861765
0.68389326,-0.3867136
0.68241626,-0.36480957
0.68093926,-0.34290552
0.6743488,-0.32236686
0.6647105,-0.30264193
0.6591308,-0.2818125
0.65744406,-0.2599236
0.65522444,-0.2380828
0.6529656,-0.21624553
0.65366614,-0.19446874
0.6565551,-0.17270952
0.65884227,-0.15087521
0.6537575,-0.12964764
0.6479313,-0.10848107
0.64210504,-0.08731451
0.6362788,-0.06614793
0.63045263,-0.044981368
0.62801725,-0.023900129
0.63490057,-0.0030533522
0.64178395,0.017793424
0.64635825,0.039234035
0.6532139,0.05997017
0.6572184,0.08139184
0.6597472,0.10319949
0.6626348,0.12493875
0.6683055,0.1461475
0.67127514,0.167871
0.6691085,0.18878236
0.65669274,0.20665035
0.6415178,0.22251508
0.62849516,0.2391929
0.62938964,0.26112846
0.63028413,0.28306398
0.6311786,0.30499956
0.63207304,0.32693508
0.63296753,0.34887066
0.64239293,0.3673211
0.648044,0.3879133
0.64712274,0.40984774
0.6462015,0.43178216
0.6452802,0.45371658
0.64423037,0.4756444
0.63598144,0.49589717
0.6284664,0.51648873
0.6271145,0.5382622
0.6269179,0.56021506
0.6184153,0.58002377
0.60796124,0.5993287
0.6023333,0.6201104
0.6001948,0.6419598
0.5980563,0.6638091
0.5956765,0.685632
0.5930131,0.7074236
0.5903498,0.72921526
0.59075,0.75102764
0.5884628,0.77286196
0.5861757,0.7946963
0.5820819,0.8161838
0.57562524,0.83716047
0.56869143,0.85799056
0.5617577,0.8788206
0.554824,0.8996507
0.54789025,0.9204807
0.5343158,0.93705
0.5182703,0.9520335
0.5022247,0.96701705
0.4861791,0.98200065
0.4701335,0.99698424
0.45408794,1.0119678
0.43599918,1.0171993
0.4189672,1.003397
0.4020255,0.98943454
0.3827649,0.97902894
0.36315423,0.96916026
0.34241793,0.9628061
0.32072297,0.9594451
0.29903796,0.95649064
0.2775341,0.9609124
0.25603026,0.9653342
0.23452643,0.96975595
0.21302257,0.9741777
0.19118692,0.97557163
0.16923578,0.97591144
0.14728461,0.9762512
0.12718073,0.9675726
0.10713097,0.9586298
0.087081194,0.94968694
0.066881545,0.9411054
0.04638823,0.9332319
