x_norm,y_norm
0.6451193,-0.45284882
0.64035267,-0.47350666
0.6355861,-0.49416456
0.6308195,-0.51482236
0.62605286,-0.5354804
0.61955965,-0.5553646
0.60731393,-0.57267094
0.59450835,-0.58927214
0.57448393,-0.5959791
0.5537091,-0.60020673
0.5329342,-0.6044344
0.5121593,-0.608662
0.49138442,-0.61288977
0.4708437,-0.6181189
0.44998205,-0.6211834
0.4288073,-0.6222315
0.40763253,-0.6232796
0.38646433,-0.624426
0.36533841,-0.62620497
0.34421253,-0.62798417
0.32308662,-0.62976325
0.30196074,-0.6315423
0.2808253,-0.63253605
0.25966242,-0.6312703
0.23849955,-0.6300044
0.2173445,-0.629725
0.19620433,-0.6313255
0.17573705,-0.6297263
0.15703234,-0.6197462
0.13666365,-0.6159198
0.1154783,-0.6151136
0.09429296,-0.6143074
0.073107615,-0.6135012
0.051956013,-0.61484253
0.030806452,-0.61631405
0.009696722,-0.61699486
-0.011198005,-0.61340606
-0.031965256,-0.6092626
-0.052330047,-0.60336816
-0.07321592,-0.6008719
-0.09441122,-0.6003934
-0.115596935,-0.5997232
-0.1367346,-0.5980897
-0.15787226,-0.5964563
-0.17894262,-0.5942316
-0.1999067,-0.5910729
-0.22056302,-0.58640206
-0.24109423,-0.58111656
-0.26162547,-0.57583106
-0.2818999,-0.5699631
-0.3011638,-0.5611105
-0.3204731,-0.5523577
-0.33980793,-0.5436609
-0.35889563,-0.53449357
-0.37763092,-0.52472913
-0.39696762,-0.51603913
-0.41655576,-0.5079291
-0.43614393,-0.49981907
-0.45573205,-0.49170902
-0.47280368,-0.47918662
-0.4897564,-0.4664558
-0.50670916,-0.45372495
-0.52366185,-0.44099423
-0.54061466,-0.42826334
-0.55756736,-0.41553256
-0.5777514,-0.41302863
-0.59894127,-0.41370788
-0.6199506,-0.41642305
-0.64084464,-0.4164705
-0.66159755,-0.4121411
-0.6822541,-0.40736857
-0.7026652,-0.40173057
-0.72222286,-0.39357117
-0.7416858,-0.38516524
-0.75996935,-0.3746139
-0.7773089,-0.3624351
-0.79370815,-0.3489988
-0.80875957,-0.33426782
-0.82152605,-0.31734192
-0.83429253,-0.30041602
-0.84724605,-0.2836363
-0.8573052,-0.26509398
-0.86418974,-0.24515077
-0.8693283,-0.22458228
-0.8747054,-0.20407897
-0.88074374,-0.18375638
-0.8822825,-0.16271344
-0.88289034,-0.14152148
-0.8834982,-0.1203295
-0.8841061,-0.09913756
-0.88471395,-0.07794559
-0.8872633,-0.057249352
-0.89730924,-0.038587287
-0.90785736,-0.0201969
-0.91782063,-0.0014927536
-0.925377,0.017483287
-0.9162293,0.036608845
-0.9096597,0.05640328
-0.9083553,0.077563755
-0.90705097,0.09872423
-0.8972451,0.11748624
-0.8872975,0.13620824
-0.87734985,0.15493026
-0.8703535,0.17476627
-0.86544883,0.19539174
-0.86183804,0.21624722
-0.8576002,0.23702002
-0.85336244,0.2577928
-0.8475219,0.27809718
-0.8382845,0.29715335
-0.82852423,0.31597245
-0.8141283,0.3315361
-0.80064476,0.34787834
-0.78753954,0.36454335
-0.7744344,0.38120836
-0.757012,0.3916147
-0.73677886,0.39794615
-0.71654564,0.40427762
-0.6992201,0.4157422
-0.68338645,0.42984056
-0.6675528,0.44393894
-0.6517192,0.45803732
-0.6358856,0.4721357
-0.62005186,0.48623407
-0.60421824,0.5003325
-0.60149086,0.52112746
-0.5993442,0.5422192
-0.5971975,0.563311
-0.5950509,0.5844027
-0.58695865,0.60270727
-0.5721197,0.6178491
-0.5572808,0.63299096
-0.5421272,0.64780617
-0.5264461,0.66207397
-0.510765,0.6763418
-0.4975384,0.69283235
-0.48692927,0.711123
-0.46857762,0.7211304
-0.44962484,0.7306162
-0.43122706,0.74115145
-0.41361424,0.7527404
-0.39825487,0.7673539
-0.38280743,0.781873
-0.3671597,0.7961774
-0.35557306,0.8139031
-0.34413382,0.8317528
-0.32711723,0.8413967
-0.3063104,0.8454642
-0.28550357,0.84953165
-0.2655358,0.8560238
-0.24608102,0.8642266
-0.22575378,0.8702494
-0.20616171,0.8782207
-0.18645522,0.8858688
-0.1683391,0.8968812
-0.15022299,0.9078938
-0.13179147,0.9182217
-0.11137769,0.92392635
-0.09079674,0.92884135
-0.06969497,0.9308866
-0.048593216,0.9329319
-0.027555086,0.93553233
-0.00653778,0.93831444
0.014407106,0.941484
0.03500995,0.94648325
0.055612795,0.9514824
0.0749111,0.95975816
0.09556832,0.9644935
0.11600531,0.9701221
0.13624719,0.9764255
0.15648904,0.98272896
0.17520216,0.97382617
0.1937842,0.9636195
0.21236625,0.9534128
0.2309483,0.94320595
0.25081995,0.93942666
0.27190104,0.94167554
0.29240692,0.94666207
0.31260586,0.95309794
0.3309917,0.9636539
0.34937754,0.97421
0.36730552,0.9855076
0.3849801,0.9972156
0.4028128,1.0069071
0.4220965,0.99809766
0.44138017,0.9892881
0.46066386,0.98047864
0.47417322,0.9652345
0.48501047,0.94701314
0.49584785,0.92879176
0.50511765,0.90992737
0.51019734,0.8893441
0.515277,0.86876106
0.5203567,0.8481778
0.5254364,0.82759464
0.5305161,0.8070115
0.5351039,0.7863215
0.5378044,0.76531386
0.5398213,0.7442093
0.5418382,0.72310483
0.5439758,0.7020124
0.54617363,0.68092597
0.5483715,0.65983963
0.5541255,0.6395719
0.5613693,0.61964715
0.5695862,0.6001323
0.57878435,0.5810309
0.58008975,0.5600222
0.58062935,0.5388285
0.5874697,0.5191487
0.59661895,0.5000238
0.602736,0.47997454
0.60405993,0.45886284
0.6042444,0.43766305
0.60402125,0.41658312
0.60197175,0.39554363
0.60074353,0.3743785
0.59951526,0.3532134
0.59908193,0.33202082
0.59884477,0.3108214
0.5986075,0.289622
0.59837025,0.26842266
0.598133,0.24722326
0.6011854,0.22718197
0.61465067,0.2108065
0.6218182,0.1911049
0.6275236,0.17068851
0.6328614,0.15017085
0.6317374,0.12945919
0.62349135,0.11013925
0.61666465,0.09014222
0.6106433,0.06981449
0.6096284,0.048885465
0.61066437,0.027710102
0.61170036,0.006534755
0.61196715,-0.014628127
0.6102442,-0.035758674
0.6085213,-0.05688922
0.60679835,-0.07801977
0.6089164,-0.09893951
0.61442786,-0.11939058
0.6204769,-0.13971004
0.61776227,-0.16068766
0.6172085,-0.18171519
0.61958236,-0.2027826
0.62195635,-0.22384995
0.6243302,-0.24491736
0.62670416,-0.2659847
0.63209206,-0.2864016
0.63579965,-0.30672815
0.6324195,-0.32756275
0.63346696,-0.34873757
0.6352312,-0.36980578
0.6403885,-0.39036962
0.6455825,-0.41092417
0.6471798,-0.43174753
