x_norm,y_norm
0.7214397,-0.56545365
0.71159095,-0.5859425
0.70174223,-0.6064313
0.69189346,-0.62692016
0.6825904,-0.6476072
0.66958094,-0.66500425
0.6522183,-0.67967826
0.6301918,-0.6827148
0.6075156,-0.684218
0.58513963,-0.6882311
0.56276363,-0.6922443
0.5403166,-0.6956645
0.51762605,-0.69705296
0.4949355,-0.6984415
0.4722449,-0.69983006
0.44956407,-0.7013692
0.42688388,-0.7029179
0.4043978,-0.70618343
0.3819443,-0.70973754
0.35939327,-0.7098439
0.3367748,-0.7075649
0.3141563,-0.70528585
0.2915378,-0.7030068
0.2688916,-0.7013161
0.24615899,-0.7014575
0.22357409,-0.7032811
0.20116453,-0.70710236
0.17875497,-0.7109236
0.15634543,-0.7147448
0.13464624,-0.7101889
0.112938985,-0.7035892
0.090675384,-0.6989933
0.06815182,-0.69747466
0.045435864,-0.69834256
0.022746056,-0.69772553
9.0926886e-05,-0.6958829
-0.02253069,-0.6936353
-0.045152307,-0.6913876
-0.067506,-0.69543064
-0.09015398,-0.6963678
-0.11285277,-0.69660366
-0.1344696,-0.70363945
-0.15631032,-0.70757085
-0.17850183,-0.70277023
-0.20040143,-0.69667137
-0.22229233,-0.6905421
-0.24410497,-0.6841392
-0.26640087,-0.6809275
-0.28911114,-0.68005216
-0.3114691,-0.6773784
-0.3328488,-0.6697132
-0.3545184,-0.66294587
-0.3768772,-0.6588378
-0.3993726,-0.6555657
-0.42187545,-0.652339
-0.44422656,-0.64851344
-0.4655515,-0.64063704
-0.48687646,-0.63276064
-0.5072861,-0.6227662
-0.5276353,-0.61263216
-0.54798454,-0.6024981
-0.56988144,-0.5979395
-0.59254265,-0.596134
-0.61520386,-0.59432846
-0.63786507,-0.5925229
-0.6605263,-0.5907174
-0.6816937,-0.5825688
-0.7027792,-0.5740722
-0.7238646,-0.56557554
-0.745747,-0.5596302
-0.7679199,-0.5546147
-0.7862472,-0.5413603
-0.80393404,-0.52713215
-0.8199555,-0.5110045
-0.83412147,-0.49337596
-0.846544,-0.47433734
-0.8589666,-0.45529866
-0.87138915,-0.4362601
-0.8742614,-0.41416842
-0.87518644,-0.39145416
-0.87611145,-0.36874002
-0.8770365,-0.34602582
-0.8819513,-0.32392228
-0.8878618,-0.30197102
-0.89377236,-0.28001988
-0.90026253,-0.25826412
-0.90885264,-0.23721655
-0.9174427,-0.21616898
-0.9260328,-0.19512142
-0.93287814,-0.17354164
-0.9374982,-0.15128304
-0.94211835,-0.12902443
-0.9467385,-0.10676584
-0.9513586,-0.08450724
-0.95730895,-0.06266247
-0.9661311,-0.04171113
-0.978814,-0.02288206
-0.9850599,-0.0020907074
-0.9815439,0.020221472
-0.97622013,0.04232236
-0.9708964,0.06442325
-0.9641727,0.08597519
-0.9526016,0.10553597
-0.9412756,0.12524454
-0.9300389,0.14500636
-0.9196166,0.16506818
-0.915345,0.18739632
-0.91107345,0.20972444
-0.90614134,0.23190524
-0.90052015,0.2539323
-0.8925107,0.27483875
-0.87916154,0.29323953
-0.86581236,0.31164035
-0.84977937,0.32715642
-0.8304645,0.33914495
-0.81100976,0.350901
-0.79136676,0.36234403
-0.7717237,0.373787
-0.7520807,0.38523
-0.7362335,0.40029293
-0.7257342,0.42045623
-0.71523494,0.4406194
-0.70473564,0.4607826
-0.69423634,0.48094583
-0.68373704,0.50110906
-0.6732378,0.52127224
-0.65449035,0.5313296
-0.6326323,0.53757566
-0.6107742,0.54382163
-0.5889161,0.5500677
-0.56892115,0.5594323
-0.55306154,0.5757193
-0.537202,0.5920062
-0.5287666,0.61271024
